844172530290229250	2017-03-21 13:03	@Daj_Davis	@brokeymcpoverty For some reason, he thought my little female brain couldn't comprehend how birth control works:::
844172615270981633	2017-03-21 13:03	@T2Va	@brokeymcpoverty Anything to do with pregnancy, but especially childbirth. No dude tells me I don't need an epidural if he wants to live.:::
844172638117416961	2017-03-21 13:03	@Nicoley410	@brokeymcpoverty it was to a room of male and female fam but my uncle swore we couldn't do a polyana...:::844173061641457664	2017-03-21 13:05	@Nicoley410	@brokeymcpoverty because there was an odd number of people participating. If we did it "someone was gonna pick their own name":::
844172668869992451	2017-03-21 13:03	@JennyKno	@brokeymcpoverty The patriarchy.:::844173056335626242	2017-03-21 13:05	@JennyKno	@brokeymcpoverty Also that "there's no reason to waddle like that, you can just walk normally" when pregnant.:::
844172698938986496	2017-03-21 13:03	@KimberlyAAlonso	@brokeymcpoverty how to use what he called "a big boy tool" aka a box cutter....Told him I was a big lady who could handle a sharp blade:::
844172707331751937	2017-03-21 13:03	@NoorShamim	@brokeymcpoverty husbands uncle. how to dress for my man when i get home from work. "wear some makeup & gold! trust me he'll appreciate it!":::844172811698671617	2017-03-21 13:04	@NoorShamim	@brokeymcpoverty i had been married for 3 weeks. husband is NOT close to this man.:::
844172750109466624	2017-03-21 13:04	@camillavalerie_	@brokeymcpoverty Writing plays. I'm a playwright.:::
844172775736705024	2017-03-21 13:04	@elliquinn	@brokeymcpoverty My own job. Being a woman in tech is a long series of infuriating interactions.:::
844172804765433856	2017-03-21 13:04	@jlgrisinger	@brokeymcpoverty My own academic research area.:::
844172854811918337	2017-03-21 13:04	@klytaemnestra	@brokeymcpoverty my father saying i'm gay because my mother warned me about grabby men as a child 🙄:::
844172871383638016	2017-03-21 13:04	@its_burake	@brokeymcpoverty the election, by a white boy who's younger than me (a sophomore, i'm a junior) & started w/ "let me explain this to you" 🙄🙄:::844173819900317696	2017-03-21 13:08	@its_burake	@brokeymcpoverty he continued to call michelle obama a gorilla, & tell me that hillary clinton is incompetent 😐:::844189040874274816	2017-03-21 14:08	@its_burake	@brokeymcpoverty it's wild how young some people are and how hateful they are at that age 😕:::844195645082800128	2017-03-21 14:35	@its_burake	@emiliaradice @brokeymcpoverty it took me all of my strength not to 😡:::844195841472512001	2017-03-21 14:35	@its_burake	@MicaKenBooks @brokeymcpoverty i was honestly shocked i couldn't do anything 😠:::844198771940605952	2017-03-21 14:47	@its_burake	@MicaKenBooks @brokeymcpoverty that's what i asked! i asked him why he thought so, and he couldn't give me a legitimate answer 😐:::844222169643192320	2017-03-21 16:20	@its_burake	@cjoy_mackie @brokeymcpoverty i asked him why he said that, and he could not give me a legitimate response🙄:::844223111054671873	2017-03-21 16:24	@its_burake	@brokeymcpoverty and to add to it, i have a math class with him, and he continues to be an annoying human being:::844299010659794950	2017-03-21 21:25	@its_burake	@Professor_Kali @brokeymcpoverty thank you 😂 i would've gotten in some trouble if i did:::
844172905185525765	2017-03-21 13:04	@JeanGreasy	@brokeymcpoverty how music works, or that Jean Grey is from a comic book. Watch, I'll do it again later on here. Happens every time. Amazing:::844368216361254914	2017-03-22 02:00	@JeanGreasy	@lalafeinstein @brokeymcpoverty 😘:::
844172919538368512	2017-03-21 13:04	@nicolewheeler	@brokeymcpoverty what it feels like to be pregnant 🙄:::
844173193413910529	2017-03-21 13:05	@dchillysauce	@brokeymcpoverty My coworkers wrote me a long email about what a database is in regards to a database THAT I BUILT MY DAMN SELF:::
844173299714310145	2017-03-21 13:06	@haditbeenwater	@brokeymcpoverty How I could be a better feminist.:::
844173434540179456	2017-03-21 13:06	@racecarr	@brokeymcpoverty a male coworker once tried to explain "why rape is a nuanced issue" to me 🙃:::
844173458695176192	2017-03-21 13:06	@maybemarvellous	@brokeymcpoverty not sure it counts as mansplaining but why "women have no reason to be scared when they walk home alone at night":::844173784047370240	2017-03-21 13:08	@maybemarvellous	@brokeymcpoverty he told me that "just because something CAN happen doesn't mean something WILL happen" and that men are in more danger:::844177229164830721	2017-03-21 13:21	@maybemarvellous	@Lulu @brokeymcpoverty told him to try walking on the autobahn (i'm german) to proof that theory and ended our friendship. what a jerk.:::844625475217559552	2017-03-22 19:03	@maybemarvellous	@traviskohut @brokeymcpoverty he actually said because "men get beaten up by other men" well...:::
844173476839743489	2017-03-21 13:06	@colleentie	@brokeymcpoverty my own artwork. like, explaining my own artwork. to me.:::844173664132218880	2017-03-21 13:07	@colleentie	@brokeymcpoverty also how to make coffee. not the most offensive but the most stupid.:::
844173481403174912	2017-03-21 13:06	@mogster	@camillavalerie_ @brokeymcpoverty same and same:::
844173536134676482	2017-03-21 13:07	@Curlee_LePoof	@brokeymcpoverty Menstruation. Like I haven't been doing it for years already:::
844173603507716097	2017-03-21 13:07	@sassiestone	@brokeymcpoverty mansplaining itself:::
844173613465026560	2017-03-21 13:07	@marybolton_	@brokeymcpoverty the plot of twin peaks after I said twin peaks is one of my favorite shows.:::844183396997873664	2017-03-21 13:46	@marybolton_	@avzingel @brokeymcpoverty YES! (I felt more like Cooper bleeding out on the floor, tho.):::
844173671509975042	2017-03-21 13:07	@skerson	@brokeymcpoverty breast cancer.:::
844173695723565056	2017-03-21 13:07	@KellyVurisLowry	@brokeymcpoverty The timing of a woman's period.:::844175894935613440	2017-03-21 13:16	@KellyVurisLowry	@brokeymcpoverty @Delta should apologize for your pain and suffering.:::
844173725956263936	2017-03-21 13:07	@Marsmella	@alicia_ms @brokeymcpoverty SAME, he chided me for "putting hormones in my body" and said I should stop but also he "was against" condoms 🙄:::
844173931770732544	2017-03-21 13:08	@acharlottew	@brokeymcpoverty periods/endometriosis/pcos:::
844173980512768000	2017-03-21 13:08	@SallieStacker	@brokeymcpoverty that sexism doesn't exist 🙃:::
844174026696249344	2017-03-21 13:09	@rantyhausfrau	@brokeymcpoverty That street harassment isn't a thing I should worry about.:::844174547528105984	2017-03-21 13:11	@rantyhausfrau	@brokeymcpoverty Because, you know, it is a compliment to be followed and not at all frightening to then be screamed at for being a bitch:::844174884297211905	2017-03-21 13:12	@rantyhausfrau	@brokeymcpoverty Strangely enough: also my choice of conceal carry. Because my delicate lady hands should only touch tiny pink guns.:::844174997509804033	2017-03-21 13:12	@rantyhausfrau	@brokeymcpoverty OK I'm going to stop because I could go for days.:::844184344654729216	2017-03-21 13:50	@rantyhausfrau	@shannonk @brokeymcpoverty Noooooo 😱:::844192917975711744	2017-03-21 14:24	@rantyhausfrau	@annalikestweets @brokeymcpoverty What about when they tell you mansplaining isn't real?:::844194680128634881	2017-03-21 14:31	@rantyhausfrau	@brokeymcpoverty They really do need to learn that we're *used* to this bullshit. 😂 This ain't our first rodeo.:::844565959578963971	2017-03-22 15:06	@rantyhausfrau	@brokeymcpoverty Did you ask them if they're on their periods?:::
844174141687304192	2017-03-21 13:09	@sofawulff	@brokeymcpoverty the definition of sexual assault:::
844174236914798593	2017-03-21 13:09	@caela_rue	@brokeymcpoverty Menstrual cramps. He even busted out the old " You don't know pain unless you've been kicked in the junk" line.:::844201285817655296	2017-03-21 14:57	@caela_rue	@svershbow @brokeymcpoverty Or repeatedly so over the course of a few days.:::
844174254790885376	2017-03-21 13:10	@twowheelqueer	@brokeymcpoverty my gayness 🙃:::
844174411620073473	2017-03-21 13:10	@pocketemily	@brokeymcpoverty Wonder Woman. No, really. I've written three papers about her, dude. I've given a presentation about her DRESSED as her.:::
844174588410060801	2017-03-21 13:11	@mariiieclaiiire	@brokeymcpoverty my own name:::
844174674074517504	2017-03-21 13:11	@hooliamonk	@brokeymcpoverty what South America is like. I'm South American. He wasn't.:::
844174771311001600	2017-03-21 13:12	@incoherrants	@brokeymcpoverty I got three. Every woman can snap back after a child in 6 weeks:::844175178024345605	2017-03-21 13:13	@incoherrants	@brokeymcpoverty how Korean people don't outreach to white men, while mocking Korean speech, in Korea, on a cultural scholarship. 🤔:::844176171055177730	2017-03-21 13:17	@incoherrants	@brokeymcpoverty woman should allow men from an abusive relationship to call and contact so they can apologize and show they have changed.:::844222526872080384	2017-03-21 16:21	@incoherrants	@brokeymcpoverty  that one was by my first boyfriend in high school.:::
844174937011208193	2017-03-21 13:12	@weischoice	@brokeymcpoverty Mystery Science Theater 3000:::844248749614518273	2017-03-21 18:06	@weischoice	@annejumps @brokeymcpoverty he tried to convince me that they got the idea from a Woody Allen movie then said robots make everything popular:::844285306320932869	2017-03-21 20:31	@weischoice	@fabiansociety @annejumps @brokeymcpoverty believe me I ranted about it on Facebook after.:::844286269152772097	2017-03-21 20:35	@weischoice	@Olivianuzzi @lizzieohreally @biocuriosity @brokeymcpoverty I asked a guy a Q for my piece and he mansplained exactly what I pitched.:::
844175029705179139	2017-03-21 13:13	@mmcph7515	@brokeymcpoverty The 'myth' of gender inequality in the workforce. SMH:::
844175198186278912	2017-03-21 13:13	@S_Insley_H	@brokeymcpoverty The topic of the academic book I've worked on for ten years (by a total non-specialist).:::
844175218751033344	2017-03-21 13:13	@LaurenAbramo	@brokeymcpoverty I recently had a guy mansplain pregnancy to me & 3 other women, 1 of whom has 4 kids. Miraculously he's still alive.:::
844175277567696896	2017-03-21 13:14	@sweetfructose	@brokeymcpoverty general pain accompanied w/bullshit "scientific" articles vs pain women endure (mental & physical):::
844175313789698049	2017-03-21 13:14	@anyabelisle	@brokeymcpoverty White dude: "Indians aren't really Asians, and I can say that because my wife's Chinese.":::
844175457381728256	2017-03-21 13:14	@personalbest_	@brokeymcpoverty There's a line of hedges outside the studio I work for and he came inside JUST to explain why we should have them taken out:::
844175507302367232	2017-03-21 13:14	@dawnsiff	@brokeymcpoverty how to breastfeed!:::
844175518547230724	2017-03-21 13:15	@imjustmea	@brokeymcpoverty feminism.:::
844175528848429060	2017-03-21 13:15	@museologie	@brokeymcpoverty what "the Tenth Muse" means when my business is called @TheTenth_Muse  I was so pissed, I saw red.:::
844175532212322305	2017-03-21 13:15	@JillianFay	@brokeymcpoverty literally last night a client explained to me how to do my own damn job:::
844175562340024321	2017-03-21 13:15	@skeezerbozzer	@brokeymcpoverty why impeaching tr*mp is *actually* a bad idea:::
844175602131189760	2017-03-21 13:15	@aimeeb262	@brokeymcpoverty my actual job.  I sold and service insurance.  Men "well actually" me all. Like I don't know how insurance works.:::844194995582058496	2017-03-21 14:32	@aimeeb262	@tamerra_nikol @alicia_ms @brokeymcpoverty tell that to my 20 year old who got here when I was taking bc.:::844196183648038912	2017-03-21 14:37	@aimeeb262	@coffeespoonie @shannonk @brokeymcpoverty men explains bf periods is common. I just had to explain to bf that I can't control it🙄:::844198128089681920	2017-03-21 14:44	@aimeeb262	@coffeespoonie @shannonk @brokeymcpoverty they were only looking at the pictures and clearly not listening.:::844199245578084352	2017-03-21 14:49	@aimeeb262	@SuperCooperStar @brokeymcpoverty don't you love "there's no reason to be so angry" really dude?:::844200869113421824	2017-03-21 14:55	@aimeeb262	@TamTamsWorld @brokeymcpoverty this seems to be a theme:::
844175698398973953	2017-03-21 13:15	@rachelrlogan	@brokeymcpoverty a major human rights case, where I wrote the arguments myself. As Counsel. For the winning side. MY NAME IS F*CKING ON IT!:::
844175794184245248	2017-03-21 13:16	@lizzhuerta	@brokeymcpoverty my own fucking vagina.:::
844175837649752064	2017-03-21 13:16	@CitizenJustine	@brokeymcpoverty breathing.:::
844176175576432640	2017-03-21 13:17	@norasack	@brokeymcpoverty How and why catcalling is flattering, not harassment -_-:::
844176189052850180	2017-03-21 13:17	@saltfishsavage	@brokeymcpoverty I had a man try to explain my culture to me. He wasn't even from the same country or a neighboring country.:::
844176355566718977	2017-03-21 13:18	@racheline_m	@brokeymcpoverty the repercussions of writing personal essay. Which I write and the many men who have pulled this stunt have not.:::
844176589592125440	2017-03-21 13:19	@kit_flowerstorm	@brokeymcpoverty What "real Disability" was and how I should feel (when I am disabled and working in accessibility).:::844176814104895489	2017-03-21 13:20	@kit_flowerstorm	@brokeymcpoverty (this hit on several fronts: mansplaining my job, saying my job was just makework, and me personally):::
844176662023553024	2017-03-21 13:19	@false_rumors	@brokeymcpoverty @JudahWorldChamp the first amendment, by a rando, even tho i told him i work at a 1st amendment law firm.:::
844176985362497536	2017-03-21 13:20	@elizabethminkel	@brokeymcpoverty at the racetrack—where I've worked for 14 years—men regularly try to explain to me how gambling works as I take their bets.:::844177081936297984	2017-03-21 13:21	@elizabethminkel	@brokeymcpoverty (the vast majority lose so I guess there's my hollow victory lol):::844353023094767616	2017-03-22 01:00	@elizabethminkel	@bunzy55 @brokeymcpoverty haha, come teach my customers. More frustrating than mansplaining are the ones who are confused but afraid to ask!:::
844177045173297154	2017-03-21 13:21	@umwiza	@brokeymcpoverty i witnessed three men mansplain the last election's sexism to a woman who didn't support hillary. 1/2:::844177323993845760	2017-03-21 13:22	@umwiza	@brokeymcpoverty paraphrased quote from that conversation: "have you thought about how insidious sexism is?" 🙃:::
844177227658944512	2017-03-21 13:21	@elizabethkkidd	@brokeymcpoverty I had a dude argue with me about the spelling of my hometown.:::
844177489744347136	2017-03-21 13:22	@ccpayne05	@brokeymcpoverty the only man in a graduate gender theory class of 15 women attempted to explain to us how and why women are still oppressed:::
844177539358773249	2017-03-21 13:23	@cycle489	@brokeymcpoverty @JudahWorldChamp Craft beer and bicycles. All. The. Time.:::
844178055341850624	2017-03-21 13:25	@sarahskiles	@brokeymcpoverty How to "properly" slice an onion. By a man who'd watched some youtube. I grew up cooking for my fam.:::844178964226555905	2017-03-21 13:28	@sarahskiles	@brokeymcpoverty Also how to use a razor.  Simple stuff mansplaining is the worst. I have a functioning brainstem, dude.:::
844178192655032321	2017-03-21 13:25	@cassfisheye	@brokeymcpoverty @JudahWorldChamp the "gross, weird task" of buying tampons. 😕:::
844178229950865408	2017-03-21 13:25	@kelseysecules	@brokeymcpoverty that keepin my maiden name is useless b/c it still represents centuries of patriarchal constructs (aka take my name, woman):::
844178315556655105	2017-03-21 13:26	@AnnLarimer	@brokeymcpoverty @HorzaEdeo All the basic DC and Marvel heroes.:::844179314941853696	2017-03-21 13:30	@AnnLarimer	@Alice_Wilder @brokeymcpoverty >:O:::
844178354454650880	2017-03-21 13:26	@chelseaknox	@brokeymcpoverty that street harassment is not scary because "it would be SO flattering if a woman said those things to me!" 🙄🙃:::
844178386293571584	2017-03-21 13:26	@StephanieWDC	@brokeymcpoverty voter file targeted digital advertising. Which is what the company THAT I RUN does.:::
844178410553442304	2017-03-21 13:26	@marie_maroun	@brokeymcpoverty This is really hard but one that sticks out is periods. Yup, periods.:::
844178415733432320	2017-03-21 13:26	@GoLoDro	@brokeymcpoverty MY OWN PERIOD WTF:::
844178474453647361	2017-03-21 13:26	@mcmac603	@brokeymcpoverty an intern my family hosted who was *from CT* tried to explain our own state's politics to me & my mom. We're both activists:::
844178542929829888	2017-03-21 13:27	@anneshoup	@brokeymcpoverty Birth control mansplaining = immediately irate:::
844178716376875008	2017-03-21 13:27	@girlwithmojo	@brokeymcpoverty the female orgasm:::
844178964885061634	2017-03-21 13:28	@_elizatweets	@brokeymcpoverty how easy and simple it is to deal with workplace harassment.:::
844179037719355392	2017-03-21 13:29	@CatLadyTine	@brokeymcpoverty Fractions vs whole numbers...not joking.:::
844179043335528452	2017-03-21 13:29	@dentonitis	@brokeymcpoverty @JudahWorldChamp cunnilingus (in action): "No, I'm telling you, this is how women like it.":::
844179069071773698	2017-03-21 13:29	@ajlobster	@brokeymcpoverty how to apply lipstick:::
844179111392284672	2017-03-21 13:29	@filmiliarface	@brokeymcpoverty a man asked me if I knew who Wes Anderson was. I said yes & he still went on to explain. I have a masters in film studies.:::
844179234578927618	2017-03-21 13:29	@ladolcedavita	@brokeymcpoverty I was tutoring a student for an essay, and the student stopped mid-sentence to explain the word reductive to me.:::
844179327034036226	2017-03-21 13:30	@Hello_Tailor	@brokeymcpoverty whenever i publish an article critiquing a superhero comic or movie (ie. my job), i'm told i haven't read "the comics.":::844195510240137216	2017-03-21 14:34	@Hello_Tailor	@SusanofTexas @brokeymcpoverty yeah i've seen some of those. undoubtedly more frustrating in her case lol.:::844196797526564864	2017-03-21 14:39	@Hello_Tailor	@brokeymcpoverty more damp than a SHOWER???:::
844179331932999680	2017-03-21 13:30	@daniellerobbio	@brokeymcpoverty whether or not its necessary to menstruate re LARCs....LOL:::
844179350681468929	2017-03-21 13:30	@clairmc	@brokeymcpoverty how to A/B test. I have Ph.D. (age 24) and ran my own lab (29). Dude sent 1 page internet article 2 me and my boss. 😘:::
844179726092636161	2017-03-21 13:31	@JackieMA	@brokeymcpoverty Guy at Home Depot explained how to calculate the area of a rectangular room. I have a PhD in math.:::
844179741263433729	2017-03-21 13:31	@startledredhead	@brokeymcpoverty why representation of women is not necessary in media. I almost threw my phone out a window.:::
844179779129692160	2017-03-21 13:31	@powersofjeffrey	@brokeymcpoverty my period.:::
844179890824003584	2017-03-21 13:32	@DrTonieshaT	@jlgrisinger @brokeymcpoverty but did he do it while citing you and your friend? There may be pieces of his snatched soul in that ballroom.:::
844179995148898305	2017-03-21 13:32	@am_onamission	@brokeymcpoverty The pill. Yes, please explain to me how the pill and condoms are the same. 🙄:::
844180084747649026	2017-03-21 13:33	@restngwtchface	@brokeymcpoverty dude saw "who's afraid of Virginia Woolf" on my shelf, said it was a pretty good intro to Virginia Woolf for non-readers:::844180758742925313	2017-03-21 13:35	@restngwtchface	@brokeymcpoverty it was literally required reading for a class we were both in:::
844180179207577600	2017-03-21 13:33	@yogurtisgross	@brokeymcpoverty the athletic merits of the sport I did for 15 years by a man who did it for 0 years:::
844180224308924418	2017-03-21 13:33	@GraceKozak	@brokeymcpoverty called out a guy for making a racist joke about deportation and he told me I don't understand clever humor:::
844180265505382400	2017-03-21 13:33	@Irisita1	@brokeymcpoverty how to listen & have a conversation,abortion, management, work stuff & leadership.:::
844180835523674112	2017-03-21 13:36	@SwindleAla	@brokeymcpoverty What the q in lgbtq stands for. From a white-cis-hetero man:::
844180951823515648	2017-03-21 13:36	@abertrotzdem	@brokeymcpoverty That a bathtub wouldn’t fit into that space. Guess where the bathtub was installed after he deigned to measure?:::
844181022619160576	2017-03-21 13:36	@alyssaharben316	@brokeymcpoverty sexual assault on college campuses:::
844181155108847617	2017-03-21 13:37	@RayRoseStudios	@Charlotte_Fi @brokeymcpoverty Omg, also same! "Feminism is really hatred of men.":::844181529584701441	2017-03-21 13:38	@RayRoseStudios	@hoover_dam @brokeymcpoverty 😂😂😂 This one got me!:::844225191664410624	2017-03-21 16:32	@RayRoseStudios	@Charlotte_Fi @brokeymcpoverty I think you just made my day.  😂😂😂😂:::
844181210922455040	2017-03-21 13:37	@almondavocado	@brokeymcpoverty that a man following me and touching me in the club shouldnt bother me because I could "take him":::
844181416938258432	2017-03-21 13:38	@Bekochan	@brokeymcpoverty My eye disease that I've known about since I was 12 by several doctors along the way.:::
844181491689164800	2017-03-21 13:38	@CSPAN_junkie	@brokeymcpoverty I work for Planned Parenthood and men *still* try to tell me what birth control I should use!:::844182452713279489	2017-03-21 13:42	@CSPAN_junkie	@brokeymcpoverty feminism:::
844181530952040448	2017-03-21 13:38	@therealdavek	@brokeymcpoverty @JudahWorldChamp I overheard a guy explaining the vagina to a women. I asked loudly, " did a dude just mansplain the V?!:::
844181596890710016	2017-03-21 13:39	@koehneisland	@brokeymcpoverty what's REALLY happening to my body when I'm menstruating:::
844181638724706304	2017-03-21 13:39	@cghoseBiz1st	@brokeymcpoverty True story: Woman here started mail-order tampons, each order=equal supplies to women’s shelter. At biz-plan competition...:::844182000856633346	2017-03-21 13:40	@cghoseBiz1st	@brokeymcpoverty … a judge asked her, why would a woman need more than one tampon in a month?:::
844181701714739201	2017-03-21 13:39	@StephHerold	@brokeymcpoverty menstrual cycles & why women crave chocolate. Go fuck yourself, dude.:::
844181911627059200	2017-03-21 13:40	@JenASchiller	@elizabethminkel @brokeymcpoverty I spent three summers working for a basketball facility in a constant-state of being mansplained to.:::
844182008318361600	2017-03-21 13:40	@andreakbyrne	@brokeymcpoverty a type of computer language that he didn't even know existed:::
844182050278117376	2017-03-21 13:40	@lenamasek	@brokeymcpoverty a uterus:::
844182132910182400	2017-03-21 13:41	@elizmayerle	@cghoseBiz1st @brokeymcpoverty lol, holy lord:::
844182172588302337	2017-03-21 13:41	@StaciKay127	@brokeymcpoverty @JudahWorldChamp  My own jokes.:::
844182219987992576	2017-03-21 13:41	@MicaKenBooks	@SigmaR3LLA @brokeymcpoverty Last make gyno I had was 20+ yrs ago and I'm still mad about this!:::844183620973551617	2017-03-21 13:47	@MicaKenBooks	@its_burake @brokeymcpoverty Please tell me you set this doofus on fire.:::844197689399025664	2017-03-21 14:43	@MicaKenBooks	@its_burake @brokeymcpoverty I always think of th perfect retort afterwards. Should've asked "Why?":::844221987559948288	2017-03-21 16:19	@MicaKenBooks	@its_burake @brokeymcpoverty Unsurprised. Racist sexist a-holes can't justify their bullshit.:::844260511311060992	2017-03-21 18:52	@MicaKenBooks	@brokeymcpoverty At least we know who gets the insta-block. 🙄:::
844182312183119872	2017-03-21 13:42	@freesauce	@brokeymcpoverty how to price my work; orgasms; sexism.:::
844182432706379776	2017-03-21 13:42	@_shireenahmed_	@brokeymcpoverty The requirements and meaning of how a Muslim woman should dress.:::844189836248530949	2017-03-21 14:11	@_shireenahmed_	@SafaBrown @brokeymcpoverty I know, right? GAH!:::
844182482874458113	2017-03-21 13:42	@lo_alexandra	@brokeymcpoverty I had two straight white dudes telling me (a WOC) why Trump isn't all that bad of a president..........:::
844182484678049792	2017-03-21 13:42	@ElleWCarter	@brokeymcpoverty why women shouldn't "wear so much makeup" and how it is "false advertising.":::
844182499941060608	2017-03-21 13:42	@rebeccaraia	@brokeymcpoverty I have a master's in museum studies. I told that to a guy on a first date. He proceeded to explain what museums are.:::
844182584028512257	2017-03-21 13:43	@katyhersh	@brokeymcpoverty cocktails:::844188298662871044	2017-03-21 14:05	@katyhersh	@KurlyKen @brokeymcpoverty I think the bro-tender must be pretty common:::
844182603565555713	2017-03-21 13:43	@megelizabeth	@brokeymcpoverty I just wrote an article about the Meals on Wheels program. A guy replied teaching me about the program.:::844182718887985152	2017-03-21 13:43	@megelizabeth	@brokeymcpoverty I've also had a coworker try to teach me about my own food allergy. One that he doesn't have.:::
844182608892321794	2017-03-21 13:43	@mirielmargaret	@brokeymcpoverty The Constitution (incorrectly) by random dudes on Twitter. Studying constitutional law and structure is literally my job.:::844182968356782080	2017-03-21 13:44	@mirielmargaret	@brokeymcpoverty Tied with how to keep a baby warm.:::
844182630669127680	2017-03-21 13:43	@HelenBlackman	@brokeymcpoverty so intimidating me, making me worry abt what I'm wearing +turning public space into male space is flattering? Riiight:::844182898999771137	2017-03-21 13:44	@HelenBlackman	@brokeymcpoverty and yes, having it mansplained is just a tiny bit annoying:::
844182639389036544	2017-03-21 13:43	@LTFiction	@brokeymcpoverty That I shouldn't be mad at men who explain things condescendingly b/c I look young. Seriously, that was the justification.:::844183024002654209	2017-03-21 13:44	@LTFiction	@rachelrlogan @brokeymcpoverty I'm about ready to explode in rage on your behalf!:::
